year,month,country,iso3c,sex,category,value
2013,2,bułgaria,BGR,k,temporary,1
2013,2,litwa,LTU,k,temporary,1
2013,2,rosja,RUS,k,temporary,1
2013,2,ukraina,UKR,k,temporary,3
2013,2,wietnam,VNM,k,temporary,1
2013,2,białoruś,BLR,k,convicted,2
2013,2,bułgaria,BGR,k,convicted,2
2013,2,czechy,CZE,k,convicted,1
2013,2,niemcy,DEU,k,convicted,1
2013,2,rumunia,ROU,k,convicted,3
2013,2,ukraina,UKR,k,convicted,4
2013,2,bezpaństwowiec,,k,convicted,1
2013,3,argentyna,ARG,m,temporary,1
2013,3,armenia,ARM,m,temporary,6
2013,3,austria,AUT,m,temporary,1
2013,3,azerbejdżan,AZE,m,temporary,2
2013,3,bangladesz,BGD,m,temporary,4
2013,3,belgia,BEL,m,temporary,2
2013,3,białoruś,BLR,m,temporary,9
2013,3,bułgaria,BGR,m,temporary,18
2013,3,chorwacja,HRV,m,temporary,1
2013,3,czechy,CZE,m,temporary,5
2013,3,francja,FRA,m,temporary,1
2013,3,gruzja,GEO,m,temporary,6
2013,3,gwinea,GIN,m,temporary,1
2013,3,hiszpania,ESP,m,temporary,1
2013,3,holandia,NLD,m,temporary,9
2013,3,iran,IRN,m,temporary,2
2013,3,izrael,ISR,m,temporary,1
2013,3,jemen,YEM,m,temporary,1
2013,3,kamerun,CMR,m,temporary,1
2013,3,kolumbia,COL,m,temporary,4
2013,3,kosowo,XKX,m,temporary,1
2013,3,libia,LBY,m,temporary,1
2013,3,litwa,LTU,m,temporary,21
2013,3,łotwa,LVA,m,temporary,7
2013,3,maroko,MAR,m,temporary,1
2013,3,mołdawia,MDA,m,temporary,3
2013,3,niemcy,DEU,m,temporary,5
2013,3,nigeria,NGA,m,temporary,7
2013,3,pakistan,PAK,m,temporary,2
2013,3,rpa,ZAF,m,temporary,1
2013,3,rosja,RUS,m,temporary,18
2013,3,rumunia,ROU,m,temporary,13
2013,3,słowacja,SVK,m,temporary,3
2013,3,somalia,SOM,m,temporary,1
2013,3,syria,SYR,m,temporary,2
2013,3,turcja,TUR,m,temporary,4
2013,3,ukraina,UKR,m,temporary,35
2013,3,węgry,HUN,m,temporary,3
2013,3,wietnam,VNM,m,temporary,8
2013,3,włochy,ITA,m,temporary,3
2013,3,bezpaństwowiec,,m,temporary,4
2013,3,nieustalone,,m,temporary,1
2013,3,albania,ALB,m,convicted,1
2013,3,algieria,DZA,m,convicted,3
2013,3,armenia,ARM,m,convicted,15
2013,3,azerbejdżan,AZE,m,convicted,2
2013,3,białoruś,BLR,m,convicted,19
2013,3,bułgaria,BGR,m,convicted,33
2013,3,chorwacja,HRV,m,convicted,2
2013,3,cypr,CYP,m,convicted,1
2013,3,czechy,CZE,m,convicted,7
2013,3,grecja,GRC,m,convicted,2
2013,3,gruzja,GEO,m,convicted,10
2013,3,hiszpania,ESP,m,convicted,1
2013,3,holandia,NLD,m,convicted,3
2013,3,jordania,JOR,m,convicted,1
2013,3,jugosławia,,m,convicted,2
2013,3,kamerun,CMR,m,convicted,1
2013,3,kolumbia,COL,m,convicted,2
2013,3,liban,LBN,m,convicted,1
2013,3,libia,LBY,m,convicted,1
2013,3,litwa,LTU,m,convicted,20
2013,3,łotwa,LVA,m,convicted,8
2013,3,macedonia,MKD,m,convicted,1
2013,3,malawi,MWI,m,convicted,1
2013,3,mołdawia,MDA,m,convicted,1
2013,3,niemcy,DEU,m,convicted,13
2013,3,nigeria,NGA,m,convicted,3
2013,3,pakistan,PAK,m,convicted,1
2013,3,palestyna,PSE,m,convicted,1
2013,3,rosja,RUS,m,convicted,32
2013,3,rumunia,ROU,m,convicted,37
2013,3,serbia,SRB,m,convicted,1
2013,3,sri lanka,LKA,m,convicted,1
2013,3,szwecja,SWE,m,convicted,1
2013,3,tunezja,TUN,m,convicted,2
2013,3,turcja,TUR,m,convicted,5
2013,3,ukraina,UKR,m,convicted,40
2013,3,węgry,HUN,m,convicted,2
2013,3,wielka brytania,GBR,m,convicted,1
2013,3,wietnam,VNM,m,convicted,28
2013,3,zambia,ZMB,m,convicted,1
2013,3,bezpaństwowiec,,m,convicted,3
2013,3,nieustalone,,m,convicted,1
2013,3,litwa,LTU,m,punished,1
2013,3,ukraina,UKR,m,punished,1
2013,3,armenia,ARM,k,temporary,1
2013,3,bułgaria,BGR,k,temporary,1
2013,3,czechy,CZE,k,temporary,2
2013,3,rosja,RUS,k,temporary,1
2013,3,rumunia,ROU,k,temporary,1
2013,3,ukraina,UKR,k,temporary,3
2013,3,węgry,HUN,k,temporary,1
2013,3,białoruś,BLR,k,convicted,2
2013,3,bułgaria,BGR,k,convicted,2
2013,3,czechy,CZE,k,convicted,1
2013,3,niemcy,DEU,k,convicted,1
2013,3,rumunia,ROU,k,convicted,3
2013,3,ukraina,UKR,k,convicted,4
2013,3,bezpaństwowiec,,k,convicted,1
2013,4,argentyna,ARG,m,temporary,1
2013,4,armenia,ARM,m,temporary,6
2013,4,austria,AUT,m,temporary,1
2013,4,azerbejdżan,AZE,m,temporary,2
2013,4,bangladesz,BGD,m,temporary,4
2013,4,belgia,BEL,m,temporary,2
2013,4,białoruś,BLR,m,temporary,10
2013,4,bułgaria,BGR,m,temporary,21
2013,4,chorwacja,HRV,m,temporary,1
2013,4,czechy,CZE,m,temporary,4
2013,4,estonia,EST,m,temporary,3
2013,4,gruzja,GEO,m,temporary,5
2013,4,gwinea,GIN,m,temporary,1
2013,4,hiszpania,ESP,m,temporary,1
2013,4,holandia,NLD,m,temporary,9
2013,4,indie,IND,m,temporary,1
2013,4,izrael,ISR,m,temporary,1
2013,4,jemen,YEM,m,temporary,1
2013,4,kamerun,CMR,m,temporary,1
2013,4,kolumbia,COL,m,temporary,4
2013,4,kosowo,XKX,m,temporary,1
2013,4,libia,LBY,m,temporary,1
2013,4,litwa,LTU,m,temporary,24
2013,4,łotwa,LVA,m,temporary,8
2013,4,maroko,MAR,m,temporary,1
2013,4,mołdawia,MDA,m,temporary,2
2013,4,niemcy,DEU,m,temporary,5
2013,4,nigeria,NGA,m,temporary,6
2013,4,pakistan,PAK,m,temporary,1
2013,4,rpa,ZAF,m,temporary,1
2013,4,rosja,RUS,m,temporary,19
2013,4,rumunia,ROU,m,temporary,13
2013,4,słowacja,SVK,m,temporary,2
2013,4,somalia,SOM,m,temporary,1
2013,4,syria,SYR,m,temporary,1
2013,4,szwecja,SWE,m,temporary,1
2013,4,turcja,TUR,m,temporary,3
2013,4,ukraina,UKR,m,temporary,36
2013,4,węgry,HUN,m,temporary,4
2013,4,wietnam,VNM,m,temporary,7
2013,4,włochy,ITA,m,temporary,2
2013,4,bezpaństwowiec,,m,temporary,3
2013,4,nieustalone,,m,temporary,1
2013,4,albania,ALB,m,convicted,1
2013,4,algieria,DZA,m,convicted,3
2013,4,armenia,ARM,m,convicted,18
2013,4,azerbejdżan,AZE,m,convicted,4
2013,4,białoruś,BLR,m,convicted,20
2013,4,bułgaria,BGR,m,convicted,34
2013,4,chorwacja,HRV,m,convicted,2
2013,4,czarnogóra,MNE,m,convicted,1
2013,4,czechy,CZE,m,convicted,6
2013,4,estonia,EST,m,convicted,1
2013,4,francja,FRA,m,convicted,1
2013,4,grecja,GRC,m,convicted,2
2013,4,gruzja,GEO,m,convicted,9
2013,4,hiszpania,ESP,m,convicted,1
2013,4,holandia,NLD,m,convicted,3
2013,4,jordania,JOR,m,convicted,1
2013,4,jugosławia,,m,convicted,1
2013,4,kamerun,CMR,m,convicted,1
2013,4,kolumbia,COL,m,convicted,2
2013,4,liban,LBN,m,convicted,1
2013,4,libia,LBY,m,convicted,1
2013,4,litwa,LTU,m,convicted,17
2013,4,łotwa,LVA,m,convicted,7
2013,4,mołdawia,MDA,m,convicted,1
2013,4,niemcy,DEU,m,convicted,12
2013,4,nigeria,NGA,m,convicted,3
2013,4,pakistan,PAK,m,convicted,2
2013,4,palestyna,PSE,m,convicted,1
2013,4,rosja,RUS,m,convicted,30
2013,4,rumunia,ROU,m,convicted,37
2013,4,serbia,SRB,m,convicted,1
2013,4,słowacja,SVK,m,convicted,3
2013,4,sri lanka,LKA,m,convicted,1
2013,4,szwecja,SWE,m,convicted,1
2013,4,tunezja,TUN,m,convicted,2
2013,4,turcja,TUR,m,convicted,5
2013,4,ukraina,UKR,m,convicted,41
2013,4,węgry,HUN,m,convicted,2
2013,4,wielka brytania,GBR,m,convicted,1
2013,4,wietnam,VNM,m,convicted,25
2013,4,zambia,ZMB,m,convicted,1
2013,4,bezpaństwowiec,,m,convicted,2
2013,4,litwa,LTU,m,punished,2
2013,4,słowacja,SVK,m,punished,1
2013,4,ukraina,UKR,m,punished,1
2013,4,armenia,ARM,k,temporary,1
2013,4,białoruś,BLR,k,temporary,1
2013,4,bułgaria,BGR,k,temporary,1
2013,4,czechy,CZE,k,temporary,2
2013,4,mołdawia,MDA,k,temporary,1
2013,4,słowacja,SVK,k,temporary,1
2013,4,ukraina,UKR,k,temporary,3
2013,4,białoruś,BLR,k,convicted,2
2013,4,bułgaria,BGR,k,convicted,2
2013,4,czechy,CZE,k,convicted,1
2013,4,niemcy,DEU,k,convicted,1
2013,4,rumunia,ROU,k,convicted,3
2013,4,ukraina,UKR,k,convicted,7
2013,4,bezpaństwowiec,,k,convicted,1
2013,5,argentyna,ARG,m,temporary,1
2013,5,armenia,ARM,m,temporary,5
2013,5,austria,AUT,m,temporary,1
2013,5,azerbejdżan,AZE,m,temporary,2
2013,5,bangladesz,BGD,m,temporary,4
2013,5,belgia,BEL,m,temporary,2
2013,5,białoruś,BLR,m,temporary,10
2013,5,bułgaria,BGR,m,temporary,22
2013,5,chorwacja,HRV,m,temporary,1
2013,5,czechy,CZE,m,temporary,3
2013,5,francja,FRA,m,temporary,1
2013,5,gruzja,GEO,m,temporary,6
2013,5,gwinea,GIN,m,temporary,1
2013,5,holandia,NLD,m,temporary,9
2013,5,indie,IND,m,temporary,1
2013,5,irak,IRQ,m,temporary,1
2013,5,izrael,ISR,m,temporary,1
2013,5,jemen,YEM,m,temporary,1
2013,5,kamerun,CMR,m,temporary,1
2013,5,kirgistan,KGZ,m,temporary,1
2013,5,kolumbia,COL,m,temporary,4
2013,5,kosowo,XKX,m,temporary,2
2013,5,libia,LBY,m,temporary,2
2013,5,litwa,LTU,m,temporary,26
2013,5,łotwa,LVA,m,temporary,7
2013,5,maroko,MAR,m,temporary,1
2013,5,mołdawia,MDA,m,temporary,2
2013,5,niemcy,DEU,m,temporary,7
2013,5,nigeria,NGA,m,temporary,6
2013,5,pakistan,PAK,m,temporary,1
2013,5,rep.bośni i hercegowiny,BIH,m,temporary,1
2013,5,rpa,ZAF,m,temporary,1
2013,5,rosja,RUS,m,temporary,17
2013,5,rumunia,ROU,m,temporary,17
2013,5,słowacja,SVK,m,temporary,1
2013,5,somalia,SOM,m,temporary,1
2013,5,syria,SYR,m,temporary,1
2013,5,szwecja,SWE,m,temporary,1
2013,5,turcja,TUR,m,temporary,2
2013,5,ukraina,UKR,m,temporary,35
2013,5,uzbekistan,UZB,m,temporary,2
2013,5,węgry,HUN,m,temporary,1
2013,5,wielka brytania,GBR,m,temporary,1
2013,5,wietnam,VNM,m,temporary,6
2013,5,włochy,ITA,m,temporary,3
2013,5,bezpaństwowiec,,m,temporary,3
2013,5,nieustalone,,m,temporary,1
2013,5,albania,ALB,m,convicted,1
2013,5,algieria,DZA,m,convicted,2
2013,5,armenia,ARM,m,convicted,19
2013,5,azerbejdżan,AZE,m,convicted,2
2013,5,białoruś,BLR,m,convicted,20
2013,5,bułgaria,BGR,m,convicted,35
2013,5,chorwacja,HRV,m,convicted,2
2013,5,czechy,CZE,m,convicted,7
2013,5,estonia,EST,m,convicted,1
2013,5,francja,FRA,m,convicted,1
2013,5,grecja,GRC,m,convicted,2
2013,5,gruzja,GEO,m,convicted,10
2013,5,hiszpania,ESP,m,convicted,1
2013,5,holandia,NLD,m,convicted,3
2013,5,jordania,JOR,m,convicted,1
2013,5,jugosławia,,m,convicted,1
2013,5,kamerun,CMR,m,convicted,1
2013,5,kolumbia,COL,m,convicted,2
2013,5,liban,LBN,m,convicted,1
2013,5,litwa,LTU,m,convicted,16
2013,5,łotwa,LVA,m,convicted,6
2013,5,mołdawia,MDA,m,convicted,2
2013,5,niemcy,DEU,m,convicted,11
2013,5,nigeria,NGA,m,convicted,4
2013,5,pakistan,PAK,m,convicted,1
2013,5,palestyna,PSE,m,convicted,1
2013,5,rosja,RUS,m,convicted,28
2013,5,rumunia,ROU,m,convicted,37
2013,5,serbia,SRB,m,convicted,1
2013,5,słowacja,SVK,m,convicted,3
2013,5,sri lanka,LKA,m,convicted,1
2013,5,syria,SYR,m,convicted,1
2013,5,szwecja,SWE,m,convicted,2
2013,5,tunezja,TUN,m,convicted,2
2013,5,turcja,TUR,m,convicted,6
2013,5,ukraina,UKR,m,convicted,46
2013,5,węgry,HUN,m,convicted,2
2013,5,wielka brytania,GBR,m,convicted,2
2013,5,wietnam,VNM,m,convicted,20
2013,5,zambia,ZMB,m,convicted,1
2013,5,bezpaństwowiec,,m,convicted,1
2013,5,litwa,LTU,m,punished,1
2013,5,armenia,ARM,k,temporary,1
2013,5,białoruś,BLR,k,temporary,1
2013,5,bułgaria,BGR,k,temporary,2
2013,5,czechy,CZE,k,temporary,2
2013,5,mołdawia,MDA,k,temporary,1
2013,5,ukraina,UKR,k,temporary,2
2013,5,białoruś,BLR,k,convicted,2
2013,5,bułgaria,BGR,k,convicted,2
2013,5,czechy,CZE,k,convicted,1
2013,5,łotwa,LVA,k,convicted,1
2013,5,niemcy,DEU,k,convicted,1
2013,5,rumunia,ROU,k,convicted,3
2013,5,ukraina,UKR,k,convicted,6
2013,5,bezpaństwowiec,,k,convicted,1
2013,6,argentyna,ARG,m,temporary,1
2013,6,armenia,ARM,m,temporary,6
2013,6,austria,AUT,m,temporary,2
2013,6,azerbejdżan,AZE,m,temporary,2
2013,6,belgia,BEL,m,temporary,2
2013,6,białoruś,BLR,m,temporary,10
2013,6,bułgaria,BGR,m,temporary,17
2013,6,chorwacja,HRV,m,temporary,1
2013,6,czechy,CZE,m,temporary,5
2013,6,estonia,EST,m,temporary,5
2013,6,francja,FRA,m,temporary,3
2013,6,gruzja,GEO,m,temporary,7
2013,6,gwinea,GIN,m,temporary,1
2013,6,holandia,NLD,m,temporary,9
2013,6,indie,IND,m,temporary,2
2013,6,irak,IRQ,m,temporary,1
2013,6,izrael,ISR,m,temporary,1
2013,6,jemen,YEM,m,temporary,1
2013,6,kirgistan,KGZ,m,temporary,1
2013,6,kolumbia,COL,m,temporary,4
2013,6,kongo,COG,m,temporary,1
2013,6,kosowo,XKX,m,temporary,2
2013,6,libia,LBY,m,temporary,1
2013,6,litwa,LTU,m,temporary,26
2013,6,łotwa,LVA,m,temporary,4
2013,6,maroko,MAR,m,temporary,1
2013,6,mołdawia,MDA,m,temporary,1
2013,6,niemcy,DEU,m,temporary,6
2013,6,nigeria,NGA,m,temporary,5
2013,6,pakistan,PAK,m,temporary,1
2013,6,portugalia,PRT,m,temporary,1
2013,6,rep.bośni i hercegowiny,BIH,m,temporary,1
2013,6,rpa,ZAF,m,temporary,1
2013,6,rosja,RUS,m,temporary,17
2013,6,rumunia,ROU,m,temporary,11
2013,6,serbia,SRB,m,temporary,2
2013,6,słowacja,SVK,m,temporary,1
2013,6,somalia,SOM,m,temporary,1
2013,6,syria,SYR,m,temporary,1
2013,6,szwecja,SWE,m,temporary,1
2013,6,turcja,TUR,m,temporary,1
2013,6,ukraina,UKR,m,temporary,32
2013,6,uzbekistan,UZB,m,temporary,2
2013,6,węgry,HUN,m,temporary,1
2013,6,wielka brytania,GBR,m,temporary,3
2013,6,wietnam,VNM,m,temporary,6
2013,6,włochy,ITA,m,temporary,3
2013,6,bezpaństwowiec,,m,temporary,3
2013,6,nieustalone,,m,temporary,1
2013,6,albania,ALB,m,convicted,1
2013,6,algieria,DZA,m,convicted,1
2013,6,armenia,ARM,m,convicted,19
2013,6,azerbejdżan,AZE,m,convicted,2
2013,6,białoruś,BLR,m,convicted,21
2013,6,bułgaria,BGR,m,convicted,37
2013,6,chorwacja,HRV,m,convicted,2
2013,6,czechy,CZE,m,convicted,7
2013,6,estonia,EST,m,convicted,1
2013,6,francja,FRA,m,convicted,1
2013,6,grecja,GRC,m,convicted,2
2013,6,gruzja,GEO,m,convicted,11
2013,6,hiszpania,ESP,m,convicted,1
2013,6,holandia,NLD,m,convicted,3
2013,6,jordania,JOR,m,convicted,1
2013,6,jugosławia,,m,convicted,1
2013,6,kamerun,CMR,m,convicted,1
2013,6,kolumbia,COL,m,convicted,2
2013,6,liban,LBN,m,convicted,1
2013,6,litwa,LTU,m,convicted,17
2013,6,łotwa,LVA,m,convicted,6
2013,6,mołdawia,MDA,m,convicted,2
2013,6,niemcy,DEU,m,convicted,14
2013,6,nigeria,NGA,m,convicted,5
2013,6,pakistan,PAK,m,convicted,1
2013,6,palestyna,PSE,m,convicted,1
2013,6,rosja,RUS,m,convicted,30
2013,6,rumunia,ROU,m,convicted,38
2013,6,serbia,SRB,m,convicted,1
2013,6,słowacja,SVK,m,convicted,3
2013,6,sri lanka,LKA,m,convicted,1
2013,6,syria,SYR,m,convicted,1
2013,6,szwecja,SWE,m,convicted,1
2013,6,tunezja,TUN,m,convicted,2
2013,6,turcja,TUR,m,convicted,6
2013,6,ukraina,UKR,m,convicted,43
2013,6,węgry,HUN,m,convicted,2
2013,6,wielka brytania,GBR,m,convicted,2
2013,6,wietnam,VNM,m,convicted,16
2013,6,zambia,ZMB,m,convicted,1
2013,6,bezpaństwowiec,,m,convicted,1
2013,6,armenia,ARM,m,punished,1
2013,6,litwa,LTU,m,punished,1
2013,6,bezpaństwowiec,,m,punished,1
2013,6,armenia,ARM,k,temporary,1
2013,6,bułgaria,BGR,k,temporary,2
2013,6,czechy,CZE,k,temporary,1
2013,6,mołdawia,MDA,k,temporary,1
2013,6,ukraina,UKR,k,temporary,3
2013,6,węgry,HUN,k,temporary,2
2013,6,białoruś,BLR,k,convicted,3
2013,6,bułgaria,BGR,k,convicted,1
2013,6,czechy,CZE,k,convicted,1
2013,6,łotwa,LVA,k,convicted,1
2013,6,niemcy,DEU,k,convicted,1
2013,6,rumunia,ROU,k,convicted,3
2013,6,ukraina,UKR,k,convicted,6
2013,6,bezpaństwowiec,,k,convicted,1
2013,6,ukraina,UKR,k,punished,1
2013,7,afganistan,AFG,m,temporary,2
2013,7,armenia,ARM,m,temporary,7
2013,7,azerbejdżan,AZE,m,temporary,2
2013,7,belgia,BEL,m,temporary,1
2013,7,białoruś,BLR,m,temporary,8
2013,7,bułgaria,BGR,m,temporary,18
2013,7,chorwacja,HRV,m,temporary,1
2013,7,czechy,CZE,m,temporary,5
2013,7,egipt,EGY,m,temporary,1
2013,7,estonia,EST,m,temporary,3
2013,7,francja,FRA,m,temporary,3
2013,7,gruzja,GEO,m,temporary,6
2013,7,gwinea,GIN,m,temporary,1
2013,7,holandia,NLD,m,temporary,7
2013,7,indie,IND,m,temporary,2
2013,7,irak,IRQ,m,temporary,1
2013,7,izrael,ISR,m,temporary,3
2013,7,jemen,YEM,m,temporary,1
2013,7,kazachstan,KAZ,m,temporary,1
2013,7,kirgistan,KGZ,m,temporary,2
2013,7,kolumbia,COL,m,temporary,4
2013,7,kongo,COG,m,temporary,1
2013,7,kosowo,XKX,m,temporary,2
2013,7,libia,LBY,m,temporary,1
2013,7,litwa,LTU,m,temporary,19
2013,7,łotwa,LVA,m,temporary,3
2013,7,maroko,MAR,m,temporary,2
2013,7,mołdawia,MDA,m,temporary,2
2013,7,niemcy,DEU,m,temporary,5
2013,7,nigeria,NGA,m,temporary,6
2013,7,pakistan,PAK,m,temporary,1
2013,7,rep.bośni i hercegowiny,BIH,m,temporary,1
2013,7,rpa,ZAF,m,temporary,1
2013,7,rosja,RUS,m,temporary,25
2013,7,rumunia,ROU,m,temporary,9
2013,7,serbia,SRB,m,temporary,2
2013,7,słowacja,SVK,m,temporary,1
2013,7,somalia,SOM,m,temporary,1
2013,7,syria,SYR,m,temporary,1
2013,7,szwecja,SWE,m,temporary,1
2013,7,turcja,TUR,m,temporary,1
2013,7,ukraina,UKR,m,temporary,31
2013,7,uzbekistan,UZB,m,temporary,2
2013,7,węgry,HUN,m,temporary,1
2013,7,wielka brytania,GBR,m,temporary,4
2013,7,wietnam,VNM,m,temporary,3
2013,7,włochy,ITA,m,temporary,3
2013,7,bezpaństwowiec,,m,temporary,5
2013,7,nieustalone,,m,temporary,1
2013,7,albania,ALB,m,convicted,1
2013,7,algieria,DZA,m,convicted,3
2013,7,argentyna,ARG,m,convicted,1
2013,7,armenia,ARM,m,convicted,21
2013,7,azerbejdżan,AZE,m,convicted,2
2013,7,białoruś,BLR,m,convicted,19
2013,7,bułgaria,BGR,m,convicted,32
2013,7,chorwacja,HRV,m,convicted,2
2013,7,czechy,CZE,m,convicted,7
2013,7,grecja,GRC,m,convicted,1
2013,7,gruzja,GEO,m,convicted,11
2013,7,hiszpania,ESP,m,convicted,1
2013,7,holandia,NLD,m,convicted,2
2013,7,jordania,JOR,m,convicted,1
2013,7,jugosławia,,m,convicted,1
2013,7,kamerun,CMR,m,convicted,1
2013,7,kolumbia,COL,m,convicted,2
2013,7,liban,LBN,m,convicted,1
2013,7,litwa,LTU,m,convicted,16
2013,7,łotwa,LVA,m,convicted,6
2013,7,mołdawia,MDA,m,convicted,2
2013,7,niemcy,DEU,m,convicted,13
2013,7,nigeria,NGA,m,convicted,4
2013,7,pakistan,PAK,m,convicted,1
2013,7,palestyna,PSE,m,convicted,1
2013,7,rosja,RUS,m,convicted,30
2013,7,rumunia,ROU,m,convicted,37
2013,7,serbia,SRB,m,convicted,1
2013,7,słowacja,SVK,m,convicted,3
2013,7,sri lanka,LKA,m,convicted,1
2013,7,szwecja,SWE,m,convicted,1
2013,7,tunezja,TUN,m,convicted,2
2013,7,turcja,TUR,m,convicted,6
2013,7,ukraina,UKR,m,convicted,45
2013,7,węgry,HUN,m,convicted,2
2013,7,wielka brytania,GBR,m,convicted,2
2013,7,wietnam,VNM,m,convicted,19
2013,7,zambia,ZMB,m,convicted,1
2013,7,bezpaństwowiec,,m,convicted,1
2013,7,niemcy,DEU,m,punished,1
2013,7,ukraina,UKR,m,punished,1
2013,7,armenia,ARM,k,temporary,1
2013,7,białoruś,BLR,k,temporary,1
2013,7,bułgaria,BGR,k,temporary,2
2013,7,czechy,CZE,k,temporary,1
2013,7,mołdawia,MDA,k,temporary,1
2013,7,rosja,RUS,k,temporary,1
2013,7,ukraina,UKR,k,temporary,4
2013,7,węgry,HUN,k,temporary,1
2013,7,białoruś,BLR,k,convicted,3
2013,7,bułgaria,BGR,k,convicted,1
2013,7,czechy,CZE,k,convicted,1
2013,7,łotwa,LVA,k,convicted,1
2013,7,niemcy,DEU,k,convicted,1
2013,7,rumunia,ROU,k,convicted,1
2013,7,ukraina,UKR,k,convicted,7
2013,7,białoruś,BLR,k,punished,1
2013,8,afganistan,AFG,m,temporary,2
2013,8,armenia,ARM,m,temporary,7
2013,8,azerbejdżan,AZE,m,temporary,2
2013,8,belgia,BEL,m,temporary,1
2013,8,białoruś,BLR,m,temporary,6
2013,8,bułgaria,BGR,m,temporary,20
2013,8,chorwacja,HRV,m,temporary,1
2013,8,czechy,CZE,m,temporary,5
2013,8,egipt,EGY,m,temporary,1
2013,8,estonia,EST,m,temporary,3
2013,8,francja,FRA,m,temporary,3
2013,8,gruzja,GEO,m,temporary,7
2013,8,gwinea,GIN,m,temporary,1
2013,8,holandia,NLD,m,temporary,7
2013,8,indie,IND,m,temporary,2
2013,8,irak,IRQ,m,temporary,2
2013,8,izrael,ISR,m,temporary,2
2013,8,japonia,JPN,m,temporary,1
2013,8,jemen,YEM,m,temporary,1
2013,8,kirgistan,KGZ,m,temporary,2
2013,8,kolumbia,COL,m,temporary,4
2013,8,kongo,COG,m,temporary,1
2013,8,kosowo,XKX,m,temporary,2
2013,8,libia,LBY,m,temporary,1
2013,8,litwa,LTU,m,temporary,17
2013,8,łotwa,LVA,m,temporary,3
2013,8,maroko,MAR,m,temporary,2
2013,8,mołdawia,MDA,m,temporary,2
2013,8,niemcy,DEU,m,temporary,5
2013,8,nigeria,NGA,m,temporary,6
2013,8,norwegia,NOR,m,temporary,1
2013,8,pakistan,PAK,m,temporary,2
2013,8,rep.bośni i hercegowiny,BIH,m,temporary,1
2013,8,rpa,ZAF,m,temporary,1
2013,8,rosja,RUS,m,temporary,26
2013,8,rumunia,ROU,m,temporary,10
2013,8,serbia,SRB,m,temporary,3
2013,8,słowacja,SVK,m,temporary,1
2013,8,somalia,SOM,m,temporary,1
2013,8,syria,SYR,m,temporary,1
2013,8,szwecja,SWE,m,temporary,1
2013,8,turcja,TUR,m,temporary,3
2013,8,ukraina,UKR,m,temporary,31
2013,8,uzbekistan,UZB,m,temporary,2
2013,8,węgry,HUN,m,temporary,2
2013,8,wielka brytania,GBR,m,temporary,3
2013,8,wietnam,VNM,m,temporary,6
2013,8,włochy,ITA,m,temporary,2
2013,8,bezpaństwowiec,,m,temporary,4
2013,8,nieustalone,,m,temporary,1
2013,8,albania,ALB,m,convicted,1
2013,8,algieria,DZA,m,convicted,2
2013,8,argentyna,ARG,m,convicted,1
2013,8,armenia,ARM,m,convicted,22
2013,8,azerbejdżan,AZE,m,convicted,2
2013,8,białoruś,BLR,m,convicted,18
2013,8,bułgaria,BGR,m,convicted,27
2013,8,chorwacja,HRV,m,convicted,2
2013,8,czechy,CZE,m,convicted,8
2013,8,grecja,GRC,m,convicted,1
2013,8,gruzja,GEO,m,convicted,9
2013,8,hiszpania,ESP,m,convicted,1
2013,8,holandia,NLD,m,convicted,2
2013,8,izrael,ISR,m,convicted,1
2013,8,jordania,JOR,m,convicted,1
2013,8,jugosławia,,m,convicted,1
2013,8,kamerun,CMR,m,convicted,1
2013,8,kolumbia,COL,m,convicted,2
2013,8,liban,LBN,m,convicted,1
2013,8,litwa,LTU,m,convicted,15
2013,8,łotwa,LVA,m,convicted,6
2013,8,mołdawia,MDA,m,convicted,2
2013,8,mongolia,MNG,m,convicted,1
2013,8,niemcy,DEU,m,convicted,11
2013,8,nigeria,NGA,m,convicted,3
2013,8,pakistan,PAK,m,convicted,1
2013,8,palestyna,PSE,m,convicted,1
2013,8,rosja,RUS,m,convicted,29
2013,8,rumunia,ROU,m,convicted,35
2013,8,serbia,SRB,m,convicted,1
2013,8,słowacja,SVK,m,convicted,4
2013,8,sri lanka,LKA,m,convicted,1
2013,8,szwecja,SWE,m,convicted,1
2013,8,tunezja,TUN,m,convicted,2
2013,8,turcja,TUR,m,convicted,6
2013,8,ukraina,UKR,m,convicted,46
2013,8,węgry,HUN,m,convicted,1
2013,8,wielka brytania,GBR,m,convicted,2
2013,8,wietnam,VNM,m,convicted,17
2013,8,zambia,ZMB,m,convicted,1
2013,8,bezpaństwowiec,,m,convicted,1
2013,8,nieustalone,,m,convicted,1
2013,8,litwa,LTU,m,punished,2
2013,8,peru,PER,m,punished,1
2013,8,rosja,RUS,m,punished,1
2013,8,armenia,ARM,k,temporary,1
2013,8,białoruś,BLR,k,temporary,1
2013,8,bułgaria,BGR,k,temporary,2
2013,8,czechy,CZE,k,temporary,1
2013,8,rosja,RUS,k,temporary,1
2013,8,rumunia,ROU,k,temporary,3
2013,8,ukraina,UKR,k,temporary,5
2013,8,węgry,HUN,k,temporary,1
2013,8,białoruś,BLR,k,convicted,3
2013,8,bułgaria,BGR,k,convicted,1
2013,8,czechy,CZE,k,convicted,1
2013,8,niemcy,DEU,k,convicted,1
2013,8,rumunia,ROU,k,convicted,2
2013,8,ukraina,UKR,k,convicted,6
2013,9,afganistan,AFG,m,temporary,1
